,created_at,text,datetime,label,onehot
9100,2017-03-03 02:22:49,"Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately, but it was clearly not....",2017-03-02 21:22:49,0,"[0, 1, 0]"
9101,2017-03-02 11:00:41,"Since November 8th, Election Day, the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!",2017-03-02 06:00:41,1,"[0, 0, 1]"
9102,2017-03-01 13:38:44,THANK YOU!,2017-03-01 08:38:44,-1,"[1, 0, 0]"
9103,2017-03-01 01:42:16,"#JointSession #MAGA????
https://t.co/RDO6Jt2pip",2017-02-28 20:42:16,-1,"[1, 0, 0]"
9104,2017-03-01 01:30:49,"Join me live at 9:00 P.M. 
#JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU",2017-02-28 20:30:49,-1,"[1, 0, 0]"
9105,2017-02-28 02:43:03,I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!,2017-02-27 21:43:03,1,"[0, 0, 1]"
9106,2017-02-27 21:48:21,"GOP now viewed more favorably than Dems, in Trump era (per NBC/WSJ poll) via @HotlineJosh:
https://t.co/Soebxtg2Zd",2017-02-27 16:48:21,1,"[0, 0, 1]"
9107,2017-02-27 17:06:23,Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American peo… https://t.co/60jigi6ffS,2017-02-27 12:06:23,0,"[0, 1, 0]"
9108,2017-02-26 20:13:52,"Big dinner with Governors tonight at White House. Much to be discussed, including healthcare.",2017-02-26 15:13:52,0,"[0, 1, 0]"
9109,2017-02-26 18:16:41,"Russia talk is FAKE NEWS put out by the Dems, and played up by the media, in order to mask the big election defeat and the illegal leaks!",2017-02-26 13:16:41,0,"[0, 1, 0]"
9110,2017-02-26 11:42:39,For first time the failing @nytimes will take an ad (a bad one) to help save its failing reputation. Try reporting accurately &amp; fairly!,2017-02-26 06:42:39,0,"[0, 1, 0]"
9111,2017-02-26 11:33:16,"The race for DNC Chairman was, of course, totally ""rigged."" Bernie's guy, like Bernie himself, never had a chance. Clinton demanded Perez!",2017-02-26 06:33:16,0,"[0, 1, 0]"
9112,2017-02-25 22:02:22,"Congratulations to Thomas Perez, who has just been named Chairman of the DNC. I could not be happier for him, or for the Republican Party!",2017-02-25 17:02:22,0,"[0, 1, 0]"
9113,2017-02-25 21:53:21,I will not be attending the White House Correspondents' Association Dinner this year. Please wish everyone well and have a great evening!,2017-02-25 16:53:21,0,"[0, 1, 0]"
9114,2017-02-25 18:12:25,Weekly Address from @WhiteHouse: https://t.co/uaoQSHBOQB https://t.co/7eF6aC6kEC,2017-02-25 13:12:25,0,"[0, 1, 0]"
9115,2017-02-25 13:27:04,"Great optimism for future of U.S. business, AND JOBS, with the DOW having an 11th straight record close. Big tax &amp; regulation cuts coming!",2017-02-25 08:27:04,0,"[0, 1, 0]"
9116,2017-02-25 13:19:18,The media has not reported that the National Debt in my first month went down by $12 billion vs a $200 billion increase in Obama first mo.,2017-02-25 08:19:18,0,"[0, 1, 0]"
9117,2017-02-25 12:25:24,Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!,2017-02-25 07:25:24,0,"[0, 1, 0]"
9118,2017-02-25 03:09:18,FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!,2017-02-24 22:09:18,0,"[0, 1, 0]"
9119,2017-02-24 17:04:19,"Trump vows to fight 'epidemic' of human trafficking 
https://t.co/oDLZ2NdrtA",2017-02-24 12:04:19,-1,"[1, 0, 0]"
9120,2017-02-24 13:49:27,Going to CPAC!,2017-02-24 08:49:27,1,"[0, 0, 1]"
9121,2017-02-24 12:36:34,find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW,2017-02-24 07:36:34,1,"[0, 0, 1]"
9122,2017-02-24 12:31:49,"The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long time. They can't even......",2017-02-24 07:31:49,1,"[0, 0, 1]"
9123,2017-02-24 00:06:44,Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!,2017-02-23 19:06:44,1,"[0, 0, 1]"
9124,2017-02-24 00:01:40,Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!,2017-02-23 19:01:40,1,"[0, 0, 1]"
9125,2017-02-23 22:53:45,'S&amp;P 500 Edges Higher After Trump Renews Jobs Pledge' https://t.co/WtrRJVFmvU,2017-02-23 17:53:45,1,"[0, 0, 1]"
9126,2017-02-22 12:50:56,Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!,2017-02-22 07:50:56,1,"[0, 0, 1]"
9127,2017-02-22 12:20:40,"One thing I will say about Rep. Keith Ellison, in his fight to lead the DNC, is that he was the one who predicted early that I would win!",2017-02-22 07:20:40,1,"[0, 0, 1]"
9128,2017-02-21 23:23:13,"The so-called angry crowds in home districts of some Republicans are actually, in numerous cases, planned out by liberal activists. Sad!",2017-02-21 18:23:13,1,"[0, 0, 1]"
9129,2017-02-21 20:46:42,'Americans overwhelmingly oppose sanctuary cities' https://t.co/s5QvsJWA6u,2017-02-21 15:46:42,0,"[0, 1, 0]"
9130,2017-02-21 00:38:40,"Congratulations to our new National Security Advisor, General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv",2017-02-20 19:38:40,-1,"[1, 0, 0]"
9131,2017-02-20 21:00:37,Just named General H.R. McMaster National Security Advisor.,2017-02-20 16:00:37,-1,"[1, 0, 0]"
9132,2017-02-20 19:33:35,Meeting with Generals at Mar-a-Lago in Florida. Very interesting!,2017-02-20 14:33:35,-1,"[1, 0, 0]"
9133,2017-02-20 14:33:33,HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!,2017-02-20 09:33:33,-1,"[1, 0, 0]"
9134,2017-02-20 14:15:42,Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!,2017-02-20 09:15:42,-1,"[1, 0, 0]"
9135,2017-02-19 21:57:01,My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants &amp; Sweden.,2017-02-19 16:57:01,-1,"[1, 0, 0]"
9136,2017-02-18 20:26:31,"Getting ready to leave for Melbourne, Florida. See you all soon!",2017-02-18 15:26:31,-1,"[1, 0, 0]"
9137,2017-02-18 13:51:20,"Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne, Florida. A lot to talk about!",2017-02-18 08:51:20,-1,"[1, 0, 0]"
9138,2017-02-18 13:31:53,Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.,2017-02-18 08:31:53,-1,"[1, 0, 0]"
9139,2017-02-18 00:02:58,Looking forward to the Florida rally tomorrow. Big crowd expected!,2017-02-17 19:02:58,-1,"[1, 0, 0]"
9140,2017-02-17 23:15:56,"""One of the most effective press conferences I've ever seen!"" says Rush Limbaugh. Many agree.Yet FAKE MEDIA  calls it differently! Dishonest",2017-02-17 18:15:56,-1,"[1, 0, 0]"
9141,2017-02-17 21:48:22,"The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!",2017-02-17 16:48:22,-1,"[1, 0, 0]"
9142,2017-02-17 21:32:29,"The FAKE NEWS media (failing @nytimes, @CNN, @NBCNews and many more)    is not my enemy, it is the enemy of the American people. SICK!",2017-02-17 16:32:29,-1,"[1, 0, 0]"
9143,2017-02-17 15:34:14,"Join me at 11:00am:
Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM",2017-02-17 10:34:14,0,"[0, 1, 0]"
9144,2017-02-17 13:16:22,"General Keith Kellogg, who I have known for a long time, is very much in play for NSA - as are three others.",2017-02-17 08:16:22,0,"[0, 1, 0]"
9145,2017-02-17 11:43:10,Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!,2017-02-17 06:43:10,0,"[0, 1, 0]"
9146,2017-02-17 11:38:20,"Going to Charleston, South Carolina, in order to spend time with Boeing and talk jobs! Look forward to it.",2017-02-17 06:38:20,0,"[0, 1, 0]"
9147,2017-02-17 10:13:32,"Despite the long delays by the Democrats in finally approving Dr. Tom Price, the repeal and replacement of ObamaCare is moving fast!",2017-02-17 05:13:32,0,"[0, 1, 0]"
9148,2017-02-16 23:44:54,'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh,2017-02-16 18:44:54,0,"[0, 1, 0]"
9149,2017-02-16 14:39:52,"The Democrats had to come up with a story as to why they lost the election, and so badly (306), so they made up a story - RUSSIA. Fake news!",2017-02-16 09:39:52,1,"[0, 0, 1]"
9150,2017-02-16 14:10:49,"FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!",2017-02-16 09:10:49,1,"[0, 0, 1]"
9151,2017-02-16 12:02:59,The spotlight has finally been put on the low-life leakers! They will be caught!,2017-02-16 07:02:59,1,"[0, 0, 1]"
9152,2017-02-16 11:58:43,"Leaking, and even illegal classified leaking, has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!",2017-02-16 06:58:43,1,"[0, 0, 1]"
9153,2017-02-16 11:34:46,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,2017-02-16 06:34:46,1,"[0, 0, 1]"
9154,2017-02-15 23:59:26,"Venezuela should allow Leopoldo Lopez, a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) o… https://t.co/HhgE51dtSN",2017-02-15 18:59:26,1,"[0, 0, 1]"
9155,2017-02-15 21:34:05,"Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace 
https://t.co/dmHL7xIEQv",2017-02-15 16:34:05,1,"[0, 0, 1]"
9156,2017-02-15 19:45:16,"Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!
Tickets:… https://t.co/OigfXFECPp",2017-02-15 14:45:16,0,"[0, 1, 0]"
9157,2017-02-15 19:17:59,"Welcome to the United States, @IsraeliPM Benjamin &amp; Sara!
#ICYMI????????Joint Press Conference: 
https://t.co/GN6ALWUusN https://t.co/bH60nBL5FP",2017-02-15 14:17:59,0,"[0, 1, 0]"
9158,2017-02-15 16:34:27,Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF,2017-02-15 11:34:27,0,"[0, 1, 0]"
9159,2017-02-15 13:13:10,"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!",2017-02-15 08:13:10,0,"[0, 1, 0]"
9160,2017-02-15 12:42:20,Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?,2017-02-15 07:42:20,0,"[0, 1, 0]"
9161,2017-02-15 12:28:37,"Thank you to Eli Lake of The Bloomberg View - ""The NSA &amp; FBI...should not interfere in our politics...and is"" Very serious situation for USA",2017-02-15 07:28:37,0,"[0, 1, 0]"
9162,2017-02-15 12:19:18,Information is being illegally given to the failing @nytimes &amp; @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia,2017-02-15 07:19:18,0,"[0, 1, 0]"
9163,2017-02-15 12:08:12,This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clinton's losing campaign.,2017-02-15 07:08:12,0,"[0, 1, 0]"
9164,2017-02-15 11:40:32,The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC &amp; @CNN are unwatchable. @foxandfriends is great!,2017-02-15 06:40:32,0,"[0, 1, 0]"
9165,2017-02-14 22:50:33,"Obamacare continues to fail. Humana to pull out in 2018. Will repeal, replace &amp; save healthcare for ALL Americans. 
https://t.co/glWEQ0lNR4",2017-02-14 17:50:33,0,"[0, 1, 0]"
9166,2017-02-14 21:48:10,"'Remarks by President Trump at Signing of H.J. Resolution 41'
https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br",2017-02-14 16:48:10,0,"[0, 1, 0]"
9167,2017-02-14 20:21:59,Great parent-teacher listening session this morning with @VP Pence &amp; @usedgov Secretary @BetsyDeVos. Watch:… https://t.co/nuLTs513Ot,2017-02-14 15:21:59,0,"[0, 1, 0]"
9168,2017-02-14 14:28:54,The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?,2017-02-14 09:28:54,0,"[0, 1, 0]"
9169,2017-02-14 03:30:45,Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect… https://t.co/FNewjbHuw4,2017-02-13 22:30:45,0,"[0, 1, 0]"
9170,2017-02-14 02:57:05,Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK,2017-02-13 21:57:05,0,"[0, 1, 0]"
9171,2017-02-13 18:50:57,Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's &amp; business women from Canada????and th… https://t.co/wAoCOaYeZ6,2017-02-13 13:50:57,0,"[0, 1, 0]"
9172,2017-02-13 16:59:06,Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri,2017-02-13 11:59:06,0,"[0, 1, 0]"
9173,2017-02-13 15:53:08,Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bFAHPRXHdP,2017-02-13 10:53:08,0,"[0, 1, 0]"
9174,2017-02-12 22:19:05,Just leaving Florida. Big crowds of enthusiastic supporters lining the road that the FAKE NEWS media refuses to mention. Very dishonest!,2017-02-12 17:19:05,-1,"[1, 0, 0]"
9175,2017-02-12 15:41:55,Congratulations Stephen Miller- on representing me this morning on the various Sunday morning shows. Great job!,2017-02-12 10:41:55,-1,"[1, 0, 0]"
9176,2017-02-12 13:23:18,I know Mark Cuban well. He backed me big-time but I wasn't interested in taking all of his calls.He's not smart enough to run for president!,2017-02-12 08:23:18,-1,"[1, 0, 0]"
9177,2017-02-12 13:04:49,"After two days of very productive talks, Prime Minister Abe is heading back to Japan. L",2017-02-12 08:04:49,-1,"[1, 0, 0]"
9178,2017-02-12 12:14:16,"While on FAKE NEWS @CNN, Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!",2017-02-12 07:14:16,-1,"[1, 0, 0]"
9179,2017-02-12 11:55:10,"72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA &amp; YEMEN",2017-02-12 06:55:10,-1,"[1, 0, 0]"
9180,2017-02-12 11:34:45,"The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang members, drug dealers &amp; others are being removed!",2017-02-12 06:34:45,-1,"[1, 0, 0]"
9181,2017-02-12 05:02:01,#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea. https://t.co/qEC87FKB1D,2017-02-12 00:02:01,-1,"[1, 0, 0]"
9182,2017-02-11 23:24:08,"A working dinner tonight with Prime Minister Abe of Japan, and his representatives, at the Winter White House (Mar-a-Lago). Very good talks!",2017-02-11 18:24:08,-1,"[1, 0, 0]"
9183,2017-02-11 23:15:34,"Played golf today with Prime Minister Abe of Japan and @TheBig_Easy, Ernie Els, and had a great time. Japan is very well represented!",2017-02-11 18:15:34,-1,"[1, 0, 0]"
9184,2017-02-11 23:07:52,"Playef golf today with Prime Minister Abe of Japan and @TheBig_Easy, Ernie Els, and had a great time. Japan is very well represented!",2017-02-11 18:07:52,-1,"[1, 0, 0]"
9185,2017-02-11 23:00:21,"I am so proud of my daughter Ivanka. To be abused and treated so badly by the media, and to still hold her head so high, is truly wonderful!",2017-02-11 18:00:21,-1,"[1, 0, 0]"
9186,2017-02-11 18:28:31,"Having a great time hosting Prime Minister Shinzo Abe in the United States! 
https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9",2017-02-11 13:28:31,-1,"[1, 0, 0]"
9187,2017-02-11 13:33:53,"Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach, Fla. They are a wonderful couple!",2017-02-11 08:33:53,-1,"[1, 0, 0]"
9188,2017-02-11 13:24:32,"...design or negotiations yet. When I do, just like with the F-35 FighterJet or the Air Force One Program, price will come WAY DOWN!",2017-02-11 08:24:32,-1,"[1, 0, 0]"
9189,2017-02-11 13:18:43,"I am reading that the great border WALL will cost more than the government originally thought, but I have not gotten involved in the.....",2017-02-11 08:18:43,-1,"[1, 0, 0]"
9190,2017-02-11 12:12:51,"Our legal system is broken! ""77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries."" (WT)  SO DANGEROUS!",2017-02-11 07:12:51,-1,"[1, 0, 0]"
9191,2017-02-10 23:24:51,Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzo earlier today. https://t.co/4JFhyYdeHO,2017-02-10 18:24:51,-1,"[1, 0, 0]"
9192,2017-02-10 13:35:50,"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!",2017-02-10 08:35:50,0,"[0, 1, 0]"
9193,2017-02-10 13:15:27,"LAWFARE: ""Remarkably, in the entire opinion, the panel did not bother even to cite this (the) statute."" A disgraceful decision!",2017-02-10 08:15:27,0,"[0, 1, 0]"
9194,2017-02-09 23:35:49,"SEE YOU IN COURT, THE SECURITY OF OUR NATION IS AT STAKE!",2017-02-09 18:35:49,0,"[0, 1, 0]"
9195,2017-02-09 15:58:01,"Join us live in the Oval Office for the swearing in of our new Attorney General, @SenatorSessions!
LIVE:… https://t.co/QeW6vjog4A",2017-02-09 10:58:01,-1,"[1, 0, 0]"
9196,2017-02-09 13:52:31,"..Ryan died on a winning mission ( according to General Mattis), not a ""failure."" Time for the U.S. to get smart and start winning again!",2017-02-09 08:52:31,0,"[0, 1, 0]"
9197,2017-02-09 13:31:59,"...long he doesn't know how to win anymore, just look at the mess our country is in - bogged down in conflict all over the place. Our hero..",2017-02-09 08:31:59,0,"[0, 1, 0]"
9198,2017-02-09 13:26:07,Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....,2017-02-09 08:26:07,0,"[0, 1, 0]"
9199,2017-02-09 13:19:08,"Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!",2017-02-09 08:19:08,0,"[0, 1, 0]"
9200,2017-02-09 11:57:59,"Sen.Richard Blumenthal, who never fought in Vietnam when he said for years he had (major lie),now misrepresents what Judge Gorsuch told him?",2017-02-09 06:57:59,0,"[0, 1, 0]"
9201,2017-02-09 01:05:53,"Congratulations to our new Attorney General, @SenatorSessions! https://t.co/e0buP1K83z",2017-02-08 20:05:53,0,"[0, 1, 0]"
9202,2017-02-08 22:07:18,"'Trump administration seen as more truthful than news media'
https://t.co/6LmsR5JOSW",2017-02-08 17:07:18,0,"[0, 1, 0]"
9203,2017-02-08 21:46:14,"'Majority in Leading EU Nations Support Trump-Style Travel Ban' 
Poll of more than 10,000 people in 10 countries...https://t.co/KWsIWhtC9o",2017-02-08 16:46:14,0,"[0, 1, 0]"
9204,2017-02-08 19:39:51,'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE,2017-02-08 14:39:51,0,"[0, 1, 0]"
9205,2017-02-08 19:22:33,"Thank you Brian Krzanich, CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!… https://t.co/oicfDsPKHQ",2017-02-08 14:22:33,0,"[0, 1, 0]"
9206,2017-02-08 17:41:09,"Big increase in traffic into our country from certain areas, while our people are far more vulnerable, as we wait for what should be EASY D!",2017-02-08 12:41:09,0,"[0, 1, 0]"
9207,2017-02-08 15:54:01,'16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc,2017-02-08 10:54:01,0,"[0, 1, 0]"
9208,2017-02-08 15:51:01,My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!,2017-02-08 10:51:01,0,"[0, 1, 0]"
9209,2017-02-08 15:23:29,Thank you to our great Police Chiefs &amp; Sheriffs for your leadership &amp; service. You have a true friend in the… https://t.co/Lysnv8ZR1h,2017-02-08 10:23:29,0,"[0, 1, 0]"
9210,2017-02-08 13:04:47,"I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible, dangerous and wrong decision.......",2017-02-08 08:04:47,1,"[0, 0, 1]"
9211,2017-02-08 12:03:18,"If the U.S. does not win this case as it so obviously should, we can never have the security and safety to which we are entitled. Politics!",2017-02-08 07:03:18,1,"[0, 0, 1]"
9212,2017-02-08 01:04:00,"It is a disgrace that my full Cabinet is still not in place, the longest such delay in the history of our country. Obstruction by Democrats!",2017-02-07 20:04:00,1,"[0, 0, 1]"
9213,2017-02-07 16:25:13,An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp; women who protect &amp; serv… https://t.co/1LkhbCNh8L,2017-02-07 11:25:13,1,"[0, 0, 1]"
9214,2017-02-07 12:11:29,"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1 in terror, no problem!",2017-02-07 07:11:29,0,"[0, 1, 0]"
9215,2017-02-07 12:04:01,"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1in terror, no problem!",2017-02-07 07:04:01,0,"[0, 1, 0]"
9216,2017-02-07 02:49:28,"The threat from radical Islamic terrorism is very real, just look at what is happening in Europe and the Middle-East. Courts must act fast!",2017-02-06 21:49:28,0,"[0, 1, 0]"
9217,2017-02-07 02:33:55,The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!,2017-02-06 21:33:55,0,"[0, 1, 0]"
9218,2017-02-06 23:33:52,An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! https://t.co/kZdHqaNTVR,2017-02-06 18:33:52,0,"[0, 1, 0]"
9219,2017-02-06 16:32:24,"The failing @nytimes writes total fiction concerning me. They have gotten it wrong for two years, and now are making up stories &amp; sources!",2017-02-06 11:32:24,0,"[0, 1, 0]"
9220,2017-02-06 16:27:45,Will be interviewed on @oreillyfactor tonight at 8:00 P.M.,2017-02-06 11:27:45,0,"[0, 1, 0]"
9221,2017-02-06 12:07:55,"I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!",2017-02-06 07:07:55,0,"[0, 1, 0]"
9222,2017-02-06 12:01:53,"Any negative polls are fake news, just like the CNN, ABC, NBC polls in the election. Sorry, people want border security and extreme vetting.",2017-02-06 07:01:53,0,"[0, 1, 0]"
9223,2017-02-06 03:36:54,"What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!",2017-02-05 22:36:54,0,"[0, 1, 0]"
9224,2017-02-05 22:49:42,Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!,2017-02-05 17:49:42,0,"[0, 1, 0]"
9225,2017-02-05 20:47:25,I will be interviewed by @oreillyfactor at 4:00 P.M. (prior to the #SuperBowl Pre-game Show) on Fox Network. Enjoy!,2017-02-05 15:47:25,0,"[0, 1, 0]"
9226,2017-02-05 20:42:33,I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!,2017-02-05 15:42:33,0,"[0, 1, 0]"
9227,2017-02-05 20:39:05,Just cannot  believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!,2017-02-05 15:39:05,0,"[0, 1, 0]"
9228,2017-02-05 00:48:12,The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!,2017-02-04 19:48:12,0,"[0, 1, 0]"
9229,2017-02-05 00:34:50,Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!,2017-02-04 19:34:50,0,"[0, 1, 0]"
9230,2017-02-04 23:37:59,"Why aren't the lawyers looking at and using the Federal Court decision in Boston, which is at conflict with ridiculous lift ban decision?",2017-02-04 18:37:59,0,"[0, 1, 0]"
9231,2017-02-04 21:44:49,"Because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. A terrible decision",2017-02-04 16:44:49,0,"[0, 1, 0]"
9232,2017-02-04 20:44:07,"What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?",2017-02-04 15:44:07,0,"[0, 1, 0]"
9233,2017-02-04 14:26:10,MAKE AMERICA GREAT AGAIN!,2017-02-04 09:26:10,0,"[0, 1, 0]"
9234,2017-02-04 13:39:27,"After being forced to apologize for its bad and inaccurate coverage of me after winning the election, the FAKE NEWS @nytimes is still lost!",2017-02-04 08:39:27,0,"[0, 1, 0]"
9235,2017-02-04 13:12:02,"The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!",2017-02-04 08:12:02,0,"[0, 1, 0]"
9236,2017-02-04 13:06:39,Interesting that certain Middle-Eastern countries agree with the ban. They know if certain people are allowed in it's death &amp; destruction!,2017-02-04 08:06:39,0,"[0, 1, 0]"
9237,2017-02-04 12:59:35,"When a country is no longer able to say who can, and who cannot , come in &amp; out, especially for reasons of safety &amp;.security - big trouble!",2017-02-04 07:59:35,0,"[0, 1, 0]"
9238,2017-02-04 03:07:47,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,2017-02-03 22:07:47,0,"[0, 1, 0]"
9239,2017-02-03 23:08:38,"We must keep ""evil"" out of our country!",2017-02-03 18:08:38,0,"[0, 1, 0]"
9240,2017-02-03 12:51:58,A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.,2017-02-03 07:51:58,-1,"[1, 0, 0]"
9241,2017-02-03 11:48:16,"Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!",2017-02-03 06:48:16,-1,"[1, 0, 0]"
9242,2017-02-03 11:41:11,"Meeting with biggest business leaders this morning. Good jobs are coming back to U.S., health care and tax bills are being crafted NOW!",2017-02-03 06:41:11,-1,"[1, 0, 0]"
9243,2017-02-03 11:34:32,Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!,2017-02-03 06:34:32,-1,"[1, 0, 0]"
9244,2017-02-03 11:28:02,"Iran is playing with fire - they don't appreciate how ""kind"" President Obama was to them. Not me!",2017-02-03 06:28:02,-1,"[1, 0, 0]"
9245,2017-02-03 11:24:51,"Yes, Arnold Schwarzenegger did a really bad job as Governor of California and even worse on the Apprentice...but at least he tried hard!",2017-02-03 06:24:51,-1,"[1, 0, 0]"
9246,2017-02-02 17:29:16,"Thank you, @Samsung! We would love to have you! https://t.co/r5nxC9oOA4",2017-02-02 12:29:16,0,"[0, 1, 0]"
9247,2017-02-02 11:39:49,Iran was on its last legs and ready to collapse until the U.S. came along and gave it a life-line in the form of the Iran Deal: $150 billion,2017-02-02 06:39:49,0,"[0, 1, 0]"
9248,2017-02-02 11:34:36,Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!,2017-02-02 06:34:36,0,"[0, 1, 0]"
9249,2017-02-02 11:25:40,Attending Chief Ryan Owens' Dignified Transfer yesterday with my daughter Ivanka was my great honor. To a great and brave man - thank you!,2017-02-02 06:25:40,0,"[0, 1, 0]"
9250,2017-02-02 11:18:21,Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!,2017-02-02 06:18:21,0,"[0, 1, 0]"
9251,2017-02-02 11:13:13,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,2017-02-02 06:13:13,0,"[0, 1, 0]"
